1,Acanthodoras spinosissimus
51,Protobothrops trungkhanhensis
51,Pseudogyrinocheilus prochilus
51,Scytalopus magellanicus
51,Sturnira magna
51,Tachysurus ussuriensis
51,Zaedyus pichiy
52,Aptychotrema vincentiana
52,Coregonus maraena
52,Glaucomys volans
52,Gloydius liupanensis
52,Gracula religiosa
52,Heterohyrax brucei
52,Indostomus paradoxus
52,Jaculus blanfordi
52,Lamna ditropis
52,Leptonycteris yerbabuenae
52,Loxops caeruleirostris
52,Natalus stramineus
52,Neochromis rufocaudalis
52,Pseudoplatystoma reticulatum
53,Anourosorex yamashinai
53,Catostomus ardens
53,Certhidea olivacea
53,Erinaceus concolor
53,Gloydius lijianlii
53,Haplochromis sauvagei
53,Larus crassirostris
53,Lutjanus sebae
53,Megalaima virens
53,Microtus miurus
53,Pseudocarcharias kamoharai
53,Pseudochondrostoma duriense
53,Pteronotus gymnonotus
53,Rhynchonycteris naso
53,Speothos venaticus
54,Ammospermophilus leucurus
54,Balaeniceps rex
54,Cabassous unicinctus
54,Calidris canutus
54,Canis simensis
54,Cygnus cygnus
54,Eulemur albifrons
54,Girella punctata
54,Haplochromis chilotes
54,Himatione sanguinea
54,Hynobius retardatus
54,Leopardus guigna
54,Macaca maura
54,Mustela nigripes
54,Podargus strigoides
54,Protobothrops dabieshanensis
54,Przewalskium albirostris
54,Pseudolabrus sieboldi
54,Stumpffia pygmaea
54,Tympanoctomys barrerae
55,Anoura caudifer
55,Balearica pavonina
55,Blarinella griselda
55,Callorhinchus callorynchus
55,Centropus grillii
55,Civettictis civetta
55,Cygnus atratus
55,Eptatretus atami
55,Euchoreutes naso
55,Geotrygon montana
55,Gobiomorus dormitor
55,Grus carunculatus
55,Hebius metusium
55,Lutjanus sanguineus
55,Macaca hecki
55,Melanochromis auratus
55,Microtus guentheri
55,Ochotona erythrotis
55,Parophrys vetulus
55,Phylloscopus sibilatrix
55,Psammodynastes pulverulentus
55,Pseudoxiphophorus jonesii
55,Rhinolophus euryale
55,Spinachia spinachia
55,Spinibarbus hollandi
55,Thermophis shangrila
55,Trimeresurus sichuanensis
56,Achalinus meiguensis
56,Cephaloscyllium umbratile
56,Citharus linguatula
56,Cyphotilapia frontosa
56,Echymipera rufescens
56,Gonyosoma frenatum
56,Gyps fulvus
56,Hesperiphona vespertina
56,Lycodon liuchengchaoi
56,Morus bassanus
56,Paradoxornis verreauxi
56,Paroreomyza montana
56,Pomacentrus moluccensis
56,Ptyas multicinctus
56,Sebastes inermis
56,Sturnira ludovici
56,Tyrannus tyrannus
57,Atelerix albiventris
57,Caluromys philander
57,Chanodichthys ilishaeformis
57,Crax alector
57,Haemulon aurolineatum
57,Lasiopodomys mandarinus
57,Luvarus imperialis
57,Menidia beryllina
57,Oceanites oceanicus
57,Oxyura jamaicensis
57,Tragelaphus spekii
58,Aptenodytes patagonicus
58,Artibeus cinereus
58,Batrachoseps robustus
58,Cacatua moluccensis
58,Carpodacus roseus
58,Catostomus platyrhynchus
58,Felis margarita
58,Haemorhous cassinii
58,Loxops mana
58,Mordacia mordax
58,Opisthotropis shenzhenensis
58,Oryzias luzonensis
58,Platax orbicularis
58,Rhinopithecus avunculus
58,Stercorarius parasiticus
58,Thamnophis elegans
58,Thorius troglodytes
58,Triacanthodes anomalus
58,Trogon personatus
59,Anomalopteryx didiformis
59,Astyanax bockmanni
59,Centrochelys sulcata
59,Chrotopterus auritus
59,Elaphe bimaculata
59,Fistularia petimba
59,Geoemyda spengleri
59,Larus marinus
59,Litoria caerulea
59,Lophius budegassa
59,Manis crassicaudata
59,Neolamprologus modestus
59,Onychomys leucogaster
59,Prionailurus rubiginosus
59,Pseudoxenodon bambusicola
59,Pseudoxenodon stejnegeri
59,Rhinolophus marshalli
59,Scalopus aquaticus
59,Tetronarce californica
59,Todus angustirostris
59,Trimeresurus yunnanensis
60,Aotus nigriceps
60,Chauna torquata
60,Coccyzus americanus
60,Felis nigripes
60,Indicator maculatus
60,Lampropeltis elapsoides
60,Ocyurus chrysurus
60,Pituophis melanoleucus
60,Pomatorhinus musicus
60,Potamochoerus porcus
60,Protobothrops cornutus
60,Psammomys obesus
60,Pteronura brasiliensis
60,Scapanus orarius
60,Scarus iseri
60,Tonatia saurophila
60,Trinectes maculatus
60,Tylonycteris pachypus
61,Anser indicus
61,Antrozous pallidus
61,Cerdocyon thous
61,Chrysiptera cyanea
61,Dasyatis akajei
61,Galictis cuja
61,Garrulax taewanus
61,Hynobius nigrescens
61,Lonchura punctulata
61,Lophocebus albigena
61,Mirounga leonina
61,Morone americana
61,Mustela eversmannii
61,Paralichthys lethostigma
61,Phodilus badius
61,Phreatichthys andruzzii
61,Pseudohynobius puxiongensis
61,Rhabdophis subminiatus
61,Rhinolophus paradoxolophus
61,Squalius torgalensis
62,Ardea herodias
62,Garrulax sannio
62,Himantopus himantopus
62,Julidochromis ornatus
62,Manis gigantea
62,Muntiacus vaginalis
62,Mustela lutreola
62,Pagetopsis macropterus
62,Phoenicopterus chilensis
62,Potos flavus
62,Sminthopsis macroura
62,Thermophis zhaoermii
62,Xenotilapia spiloptera
63,Anomalurus beecrofti
63,Austrolebias charrua
63,Bradypus pygmaeus
63,Chrysopelea ornata
63,Coelognathus radiatus
63,Ctenophorus ornatus
63,Euprepiophis perlacea
63,Geospiza difficilis
63,Geospiza magnirostris
63,Gloydius blomhoffii
63,Gnathochromis permaxillaris
63,Hebius vibakari
63,Howella brodiei
63,Hynobius guabangshanensis
63,Limanda limanda
63,Luciobarbus capito
63,Myrrophis chinensis
63,Oligodon ornatus
63,Ostracion cubicus
63,Otaria byronia
63,Parajulis poecilepterus
63,Phodopus campbelli
63,Spinibarbus denticulatus
63,Stereocyclops incrassatus
63,Synanceia verrucosa
63,Tragulus napu
64,Allactaga sibirica
64,Alopias vulpinus
64,Ara ararauna
64,Boleophthalmus boddarti
64,Caprimulgus longirostris
64,Elaphe dione
64,Episoriculus fumidus
64,Hemibarbus mylodon
64,Lutjanus erythropterus
64,Ochotona forresti
64,Opisthotropis cheni
64,Pagrus pagrus
64,Parascaptor leucura
64,Pseudohynobius shuichengensis
64,Scophthalmus rhombus
64,Vestiaria coccinea
64,Xenopus petersii
65,Alexandromys mongolicus
65,Ateles paniscus
65,Dascyllus trimaculatus
65,Gramma loreto
65,Hexaprotodon liberiensis
65,Liophryne schlaginhaufeni
65,Mylodon darwinii
65,Onychodactylus zhangyapingi
65,Ovophis zayuensis
65,Paralichthys dentatus
65,Parantechinus apicalis
65,Vidua chalybeata
66,Aspidoscelis inornatus
66,Belonesox belizanus
66,Gekko hokouensis
66,Lontra canadensis
66,Mycteria americana
66,Odontesthes hatcheri
66,Okapia johnstoni
66,Rhinolophus luctus
66,Sinomicrurus kelloggi
66,Urotrichus talpoides
67,Dibamus bourreti
67,Hypomesus transpacificus
67,Lasiopodomys brandtii
67,Lepidosiren paradoxa
67,Mesoplodon bidens
67,Mogera imaizumii
67,Nerodia fasciata
67,Neurotrichus gibbsii
67,Oligodon chinensis
67,Psittacula krameri
67,Sagittarius serpentarius
67,Talpa altaica
68,Boiga kraepelini
68,Chaetophractus villosus
68,Euroscaptor longirostris
68,Gnathochromis pfefferi
68,Limnochromis abeelei
68,Lutjanus peru
68,Mullus surmuletus
68,Pedetes capensis
68,Squalius aradensis
69,Argyrosomus regius
69,Callithrix penicillata
69,Haplotaxodon microlepis
69,Lagenorhynchus albirostris
69,Luciobrama macrocephalus
69,Pusa sibirica
69,Pygathrix cinerea
69,Sternotherus carinatus
69,Varecia rubra
70,Anthus trivialis
70,Arctonyx collaris
70,Carcharhinus amblyrhynchos
70,Hsunycteris thomasi
70,Karsenia koreana
70,Leptailurus serval
70,Lobodon carcinophaga
70,Myotis laniger
70,Nasua nasua
70,Paracheirodon axelrodi
70,Phoca fasciata
70,Podocnemis unifilis
70,Pseudohynobius flavomaculatus
70,Saguinus midas
70,Scaptonyx fusicaudus
71,Aulonocranus dewindti
71,Canis adustus
71,Caracal caracal
71,Carollia castanea
71,Conepatus chinga
71,Dicamptodon aterrimus
71,Feresa attenuata
71,Momotus momota
71,Ovophis tonkinensis
71,Rhizomys pruinosus
71,Tetraodon fluviatilis
72,Cichlasoma dimerus
72,Lobochilotes labiatus
72,Manis tetradactyla
72,Meles anakuma
72,Otidiphaps nobilis
72,Pantholops hodgsonii
72,Platanista minor
72,Plethodon asupak
72,Pteronotus davyi
73,Altolamprologus compressiceps
73,Brachyphylla cavernarum
73,Cryptoprocta ferox
73,Microhyla ornata
73,Nomascus concolor
73,Oocatochus rufodorsatus
73,Sorex unguiculatus
73,Staurotypus triporcatus
73,Uragus sibiricus
74,Amazona farinosa
74,Bothrops moojeni
74,Cercopithecus diana
74,Clarias fuscus
74,Cryodraco antarcticus
74,Dentex dentex
74,Dryocopus pileatus
74,Hypsiglena torquata
74,Loxops coccineus
74,Microtus maximowiczii
74,Nandinia binotata
74,Otocolobus manul
74,Pseudacris regilla
74,Pusa caspica
74,Rhamphochromis esox
74,Rita rita
74,Sinonatrix percarinata
74,Vicugna vicugna
75,Aphanopus carbo
75,Balaenoptera edeni
75,Bos primigenius
75,Emberiza bruniceps
75,Gastrotheca weinlandii
75,Gavia immer
75,Hyaena hyaena
75,Leptopelis parkeri
75,Opsanus beta
75,Pareas boulengeri
75,Propithecus verreauxi
75,Sciurus niger
75,Scomberomorus niphonius
75,Sibynophis collaris
75,Tor tambroides
76,Apteryx haastii
76,Catostomus discobolus
76,Dasyurus geoffroii
76,Equus kiang
76,Gobionotothen gibberifrons
76,Melogale moschata
76,Microgale brevicaudata
76,Pelecanus occidentalis
76,Plethodon dunni
76,Rostratula benghalensis
76,Scaphirhynchus albus
76,Sphoeroides nephelus
76,Talpa occidentalis
76,Trachinotus blochii
77,Bubo scandiacus
77,Chloris chloris
77,Cratogeomys castanops
77,Deirochelys reticularia
77,Eulemur rufus
77,Limosa limosa
77,Phaethon rubricauda
77,Rhogeessa tumida
78,Cirrhinus molitorella
78,Cobitis choii
78,Galbula albirostris
78,Glyptemys insculpta
78,Hydrurga leptonyx
78,Neotoma fuscipes
78,Opisthotropis kuatunensis
78,Peponocephala electra
78,Pogoniulus bilineatus
78,Ranodon sibiricus
78,Regulus calendula
78,Rhynchocyon petersi
78,Sternopygus macrurus
78,Uropsilus atronates
78,Xenopeltis hainanensis
79,Alburnoides bipunctatus
79,Anseranas semipalmata
79,Callochromis macrops
79,Carcharhinus leucas
79,Euphractus sexcinctus
79,Lepidiolamprologus elongatus
79,Leucosticte brandti
79,Onychostoma macrolepis
79,Opisthotropis maxwelli
79,Porichthys notatus
79,Sylvilagus bachmani
79,Tadarida teniotis
80,Acipenser persicus
80,Carettochelys insculpta
80,Fringilla montifringilla
80,Halichoeres trimaculatus
80,Mastomys coucha
80,Phocoenoides dalli
80,Protopterus aethiopicus
80,Pseudantechinus macdonnellensis
80,Pseudochondrostoma polylepis
81,Achirus lineatus
81,Aneides aeneus
81,Bathybates graueri
81,Chrysocyon brachyurus
81,Cygnus columbianus
81,Emberiza melanocephala
81,Erignathus barbatus
81,Euroscaptor parvidens
81,Jacana jacana
81,Micronycteris megalotis
81,Mugil incilis
81,Mystacina tuberculata
81,Opisthotropis guangxiensis
81,Tanakia koreensis
81,Trachurus japonicus
82,Alburnus alburnus
82,Centropomus undecimalis
82,Hydrodamalis gigas
82,Kuhlia mugil
82,Opisthotropis lateralis
82,Procypris rabaudi
82,Pseudoxenodon macrops
82,Xenochrophis flavipunctatus
83,Allenopithecus nigroviridis
83,Amphiprion melanopus
83,Eubalaena glacialis
83,Hemignathus virens
83,Hylomys suillus
83,Mantophryne lateralis
83,Micropogonias undulatus
83,Osphronemus goramy
83,Rhinoceros unicornis
83,Rhinophylla pumilio
83,Spea bombifrons
83,Tarsipes rostratus
84,Acomys wilsoni
84,Catopuma badia
84,Chimarrogale platycephalus
84,Columbina passerina
84,Lutrogale perspicillata
84,Menura novaehollandiae
84,Nyctalus noctula
84,Orcaella heinsohni
84,Pygoscelis papua
84,Scaphiopus holbrookii
84,Serranochromis macrocephalus
84,Thryonomys swinderianus
84,Uropsilus gracilis
84,Variabilichromis moorii
85,Achalinus spinalis
85,Anaxyrus americanus
85,Asellia tridens
85,Barbodes binotatus
85,Callulops wilhelmanus
85,Casuarius casuarius
85,Chondrostoma nasus
85,Hemidactylus flaviviridis
85,Hipposideros commersoni
85,Rana japonica
85,Rhinopoma hardwickii
85,Trachypithecus obscurus
85,Vulpes zerda
86,Atractosteus tropicus
86,Callithrix kuhlii
86,Canis mesomelas
86,Capromys pilorides
86,Epinephelus awoara
86,Gymnocephalus cernua
86,Hebius craspedogaster
86,Lontra longicaudis
86,Malacoptila fusca
86,Opisthotropis andersonii
86,Pareas margaritophorus
86,Petropedetes euskircheni
86,Tylochromis polylepis
87,Astronotus ocellatus
87,Dormitator latifrons
87,Hyloscirtus lindae
87,Isoodon obesulus
87,Mauremys japonica
87,Microtus duodecimcostatus
87,Nibea albiflora
87,Ovis dalli
87,Oxyeleotris marmorata
87,Pseudocrenilabrus philander
87,Siganus canaliculatus
87,Siganus guttatus
87,Strabomantis sulcatus
87,Tilapia sparrmanii
88,Barbourula busuangensis
88,Cophixalus cheesmanae
88,Cystophora cristata
88,Dormitator maculatus
88,Elaphe schrenckii
88,Euprepiophis mandarinus
88,Hynobius amjiensis
88,Liua tsinpaensis
88,Microcanthus strigatus
88,Parachaenichthys charcoti
88,Plecturocebus cupreus
88,Tangara episcopus
88,Telmatobius macrostomus
89,Barycholos pulcher
89,Bradypus tridactylus
89,Buteo jamaicensis
89,Hylobates muelleri
89,Nannospalax judaei
89,Notomys alexis
89,Protobothrops maolanensis
89,Rentapia hosii
89,Scutiger gongshanensis
89,Stereochilus marginatus
90,Artibeus glaucus
90,Caenolestes fuliginosus
90,Clarias magur
90,Macropisthodon rudis
90,Miopithecus talapoin
90,Pardofelis marmorata
90,Phoebastria nigripes
90,Spea intermontana
91,Acrochordus granulatus
91,Alopias superciliosus
91,Antigone canadensis
91,Apalone ferox
91,Astylosternus diadematus
91,Bradypus torquatus
91,Cercocebus torquatus
91,Hyloxalus jacobuspetersi
91,Lycodon futsingensis
91,Poecilia vivipara
91,Pterophyllum scalare
91,Rana sierrae
91,Sillago japonica
91,Sinonatrix annularis
91,Syngnathus typhle
91,Trachidermus fasciatus
91,Xenopus poweri
92,Atelognathus reverberii
92,Boophis madagascariensis
92,Jaculus orientalis
92,Leopardus colocolo
92,Neomys fodiens
92,Proteles cristata
92,Ptyas korros
92,Sylvia communis
93,Hylobates pileatus
93,Hypsiscopus plumbea
93,Lanius collurio
93,Leopardus geoffroyi
93,Neolamprologus pulcher
93,Ochotona dauurica
93,Phlyctimantis boulengeri
93,Pterocnemia pennata
94,Anaecypris hispanica
94,Boselaphus tragocamelus
94,Cephalopachus bancanus
94,Cornufer pelewensis
94,Cyprinodon nevadensis
94,Epinephelus malabaricus
94,Genetta genetta
94,Napaeozapus insignis
94,Pleurodema somuncurensis
94,Polypterus ornatipinnis
94,Rana virgatipes
94,Turdus philomelos
95,Alectura lathami
95,Bolitoglossa rufescens
95,Choloepus didactylus
95,Ia io
95,Microtus pennsylvanicus
95,Ophthalmotilapia ventralis
95,Otophryne pyburni
95,Ptychadena oxyrhynchus
95,Spermophilus citellus
95,Steno bredanensis
95,Telestes souffia
95,Torpedo marmorata
95,Tropheus duboisi
96,Caperea marginata
96,Hypsiboas fasciatus
96,Isoodon macrourus
96,Microtus lusitanicus
96,Plagiopholis blakewayi
96,Pleuragramma antarctica
96,Puntigrus tetrazona
96,Python molurus
96,Rucervus duvaucelii
96,Sternotherus minor
96,Telmatobius vellardi
96,Uroderma bilobatum
97,Aubria subsigillata
97,Ciconia ciconia
97,Dama dama
97,Lycodon subcinctus
97,Macrotis lagotis
97,Niviventer excelsior
97,Pipa parva
97,Psenopsis anomala
97,Rhabdophis nuchalis
97,Rhodeus notatus
97,Rucervus eldii
97,Squalius carolitertii
98,Antilocapra americana
98,Arenaria interpres
98,Chelon auratus
98,Desmognathus wrighti
98,Gloydius intermedius
98,Larus argentatus
98,Leptodactylodon ovatus
98,Manis temminckii
98,Misgurnus mizolepis
98,Ptyas dhumnades
98,Typhlonectes natans
98,Xenopus fraseri
99,Cercopithecus wolfi
99,Felis chaus
99,Hemidactylus bowringii
99,Liurana xizangensis
99,Loxia curvirostra
99,Mola mola
99,Nyctibates corrugatus
99,Pontoporia blainvillei
99,Ptyas mucosa
99,Pusa hispida
99,Scardinius erythrophthalmus
99,Sminthopsis crassicaudata
99,Uria aalge
100,Amphiesma stolatum
100,Carcharias taurus
100,Dipodomys heermanni
100,Hyperolius bolifambae
100,Lampropeltis pyromelana
100,Leiocassis longirostris
100,Nomascus gabriellae
100,Ochetobius elongatus
100,Pareas hamptoni
100,Piaractus brachypomus
100,Piaractus mesopotamicus
100,Pristimantis thymelensis
100,Psittacus erithacus
101,Apteryx owenii
101,Batrachyla taeniata
101,Galemys pyrenaicus
101,Hebius boulengeri
101,Insuetophrynus acarpicus
101,Larus dominicanus
101,Leptodactylus albilabris
101,Leptolalax alpinus
101,Nyctimystes kubori
101,Oryzomys couesi
101,Pseudobranchus axanthus
101,Puma yagouaroundi
101,Python regius
101,Rana luteiventris
101,Rana sauteri
101,Seriola rivoliana
101,Silurus meridionalis
102,Eonycteris spelaea
102,Gekko swinhonis
102,Hydromantes italicus
102,Mixophyes coggeri
102,Oreocryptophis porphyraceus
102,Paradoxophyla palmata
102,Scapanulus oweni
102,Squalius alburnoides
102,Strix aluco
102,Tamias striatus
102,Tragelaphus eurycerus
103,Chloris sinica
103,Conraua crassipes
103,Diceros bicornis
103,Eleutherodactylus coqui
103,Fregata magnificens
103,Heterandria formosa
103,Labidochromis caeruleus
103,Potamotrygon motoro
104,Arthroleptis poecilonotus
104,Batrachyla leptopus
104,Breviceps macrops
104,Chiloscyllium plagiosum
104,Iberochondrostoma lusitanicum
104,Lethenteron reissneri
104,Megaderma lyra
104,Myrmotherula gularis
104,Otolemur crassicaudatus
104,Pantherophis obsoletus
104,Scaphiophryne boribory
104,Scaphiophryne marmorata
105,Carollia brevicauda
105,Chiasmocleis ventrimaculata
105,Hypodactylus brunneus
105,Lepilemur edwardsi
105,Leptobrachium chapaense
105,Mirounga angustirostris
105,Mustela frenata
105,Pithecia pithecia
105,Pseudhymenochirus merlini
105,Saguinus fuscicollis
105,Scotobleps gabonicus
106,Batrachuperus londongensis
106,Channa maculata
106,Chionomys nivalis
106,Heleophryne purcelli
106,Necturus beyeri
106,Odontophrynus occidentalis
106,Oryzias sinensis
106,Rhabdosargus sarba
106,Saccopteryx bilineata
107,Achondrostoma oligolepis
107,Anaxyrus canorus
107,Anguilla australis
107,Eretmodus cyanostictus
107,Globicephala melas
107,Muntiacus muntjak
107,Ovibos moschatus
107,Phascogale tapoatafa
107,Pituophis catenifer
108,Atherina boyeri
108,Balaenoptera bonaerensis
108,Calamaria septentrionalis
108,Epinephelus merra
108,Geotria australis
108,Limnodynastes salmini
108,Lycodon flavozonatus
108,Martes melampus
108,Myrmecophaga tridactyla
108,Myxocyprinus asiaticus
108,Notoryctes typhlops
108,Protopterus dolloi
108,Schizothorax oconnori
109,Acipenser sturio
109,Ceratophrys cornuta
109,Diplodus sargus
109,Glis glis
109,Glossophaga soricina
109,Hemidactylium scutatum
109,Hynobius chinensis
109,Liua shihi
109,Melursus ursinus
109,Phyllonycteris poeyi
109,Pseudoxiphophorus bimaculatus
109,Tapirus terrestris
110,Aplastodiscus perviridis
110,Boulengerochromis microlepis
110,Eulemur macaco
110,Lycodon synaptor
110,Odontobatrachus natator
110,Pseudis paradoxa
110,Rhinoderma darwinii
110,Scutiger boulengeri
110,Tachysurus vachellii
111,Chaerephon plicatus
111,Huso dauricus
111,Ochotona hyperborea
111,Triakis scyllium
112,Crotalus pyrrhus
112,Delomys sublineatus
112,Lycaon pictus
112,Melanophryniscus stelzneri
112,Physalaemus cuvieri
112,Pleurodema thaul
112,Schismaderma carens
112,Spilogale putorius
113,Balaenoptera borealis
113,Barbonymus schwanefeldii
113,Epinephelus lanceolatus
113,Gillichthys seta
113,Laticauda semifasciata
113,Macaca nigra
113,Oreolalax jingdongensis
113,Parahyaena brunnea
113,Perissodus microlepis
113,Platichthys stellatus
113,Prionailurus viverrinus
113,Rhinolophus rex
113,Takifugu alboplumbeus
114,Acipenser transmontanus
114,Aphanius fasciatus
114,Beryx splendens
114,Ctenochromis horei
114,Eudromia elegans
114,Kalophrynus pleurostigma
114,Leontopithecus rosalia
114,Osteoglossum bicirrhosum
114,Phrynobatrachus natalensis
114,Prolemur simus
114,Ranitomeya imitator
114,Sphyraena barracuda
115,Buergeria oxycephala
115,Chiloscyllium punctatum
115,Clarias macrocephalus
115,Cuon alpinus
115,Eubalaena australis
115,Gastrophryne olivacea
115,Lithodytes lineatus
115,Miniopterus fuliginosus
115,Myocastor coypus
115,Rana boylii
116,Chionodraco rastrospinosus
116,Eurycea bislineata
116,Parachondrostoma toxostoma
116,Pelophylax lessonae
116,Scotophilus kuhlii
117,Aotus vociferans
117,Campylomormyrus compressirostris
117,Hynobius kimurae
117,Potorous tridactylus
117,Pseudoeurycea leprosa
118,Choloepus hoffmanni
118,Crocidura dsinezumi
118,Lepisosteus platyrhincus
118,Mus cookii
118,Phyllomedusa tomopterna
118,Solenodon paradoxus
118,Thunnus maccoyii
118,Xenocypris argentea
119,Callulina kreffti
119,Champsocephalus gunnari
119,Etroplus suratensis
119,Pipa pipa
119,Taxidea taxus
119,Urva javanica
120,Acanthurus triostegus
120,Calyptocephallela gayi
120,Iguana iguana
120,Lama guanicoe
120,Macaca tonkeana
120,Myrmecobius fasciatus
120,Ochotona thibetana
120,Onychodactylus fischeri
120,Puntius sophore
120,Tylototriton asperrimus
121,Ahaetulla prasina
121,Barbus barbus
121,Bos gaurus
121,Crinia signifera
121,Hydrophis cyanocinctus
121,Kurixalus odontotarsus
121,Martes martes
121,Megophrys feae
121,Meles leucurus
121,Pelobates syriacus
122,Aneides hardii
122,Elachistocleis ovalis
122,Gloydius saxatilis
122,Incilius valliceps
122,Inia geoffrensis
122,Lutjanus argentimaculatus
122,Mene maculata
122,Muscardinus avellanarius
122,Panthera uncia
122,Phacochoerus africanus
122,Xenopus epitropicalis
123,Alsodes gargola
123,Carduelis carduelis
123,Cynops orientalis
123,Lepisosteus osseus
123,Martes foina
123,Thermophis baileyi
123,Trachurus trachurus
124,Dendrocolaptes certhia
124,Lepidochelys olivacea
124,Pomatomus saltatrix
125,Coccothraustes coccothraustes
125,Cromileptes altivelis
125,Huso huso
125,Hynobius leechii
125,Iberochondrostoma lemmingii
125,Lepomis gibbosus
125,Phrynomantis microps
126,Antilope cervicapra
126,Craugastor augusti
126,Leopardus wiedii
126,Macaca sylvanus
126,Plethodon jordani
127,Barbonymus gonionotus
128,Amietia lubrica
128,Aonyx cinereus
128,Cylindrophis ruffus
128,Sorex caecutiens
129,Daboia siamensis
129,Leopardus tigrinus
129,Proteus anguinus
129,Salminus brasiliensis
130,Alopias pelagicus
130,Elaphe taeniura
130,Uropsilus soricipes
131,Gambusia holbrooki
131,Macroscelides proboscideus
132,Cemophora coccinea
132,Hucho taimen
132,Lamprologus callipterus
132,Malurus melanocephalus
132,Microtus levis
132,Peltophryne peltocephalus
132,Protobothrops tokarensis
133,Achalinus rufescens
133,Equus zebra
133,Upupa epops
134,Balaenoptera musculus
134,Canis aureus
134,Kaloula conjuncta
134,Microtus fortis
134,Trimeresurus popeiorum
135,Alouatta caraya
135,Gloydius shedaoensis
135,Hyla chinensis
135,Planiliza haematocheilus
135,Schizothorax prenanti
135,Scyliorhinus torazame
135,Thymallus arcticus
136,Alouatta seniculus
136,Gastrotheca pseustes
136,Noctilio leporinus
136,Ovis ammon
136,Paleosuchus palpebrosus
136,Protobothrops elegans
136,Sander lucioperca
137,Apodemus uralensis
137,Buergeria buergeri
137,Cynops ensicauda
137,Equus grevyi
137,Oryzorictes hova
137,Pagothenia borchgrevinki
137,Pantherophis guttatus
137,Prunella modularis
137,Tadarida brasiliensis
137,Testudo hermanni
138,Aglyptodactylus madagascariensis
138,Amolops ricketti
138,Batrachuperus karlschmidti
138,Giraffa camelopardalis
138,Hipposideros larvatus
138,Lophura nycthemera
138,Oryzias dancena
138,Scinax ruber
139,Amphiuma means
